linha;status;motivo;researcher_id;universidade;institution_id;identity_territory;workload;city_id
132;atualizado;;c6111a2f-c320-4bbb-ac30-6bf772dd7084;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
133;atualizado;;20de06ec-fb23-4661-ba8c-94bff8aa61bd;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
134;atualizado;;8174895a-e422-4de9-ac7f-039d24a450fe;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
135;atualizado;;4e9dba7f-d5aa-494a-a753-66fd5e04915b;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
136;atualizado;;6d425b82-a085-4424-a327-680780e7b2c6;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
137;atualizado;;f67661df-b408-4a15-9d80-1078c37a29e8;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
138;atualizado;;5c389dc1-ab7a-43a1-8d53-b457b97adc85;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
139;atualizado;;c3ea6368-c31a-439c-9fa1-d22234b4d1d5;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
140;atualizado;;4f8106bf-fe34-441d-af34-d1a7ac2129c6;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
141;atualizado;;4142d94e-5cd9-443c-b1e9-45d27f5ee855;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
142;atualizado;;557f1f48-503f-4339-909c-dea3cd530725;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
143;atualizado;;2f2b6e02-2acb-4cd0-81fc-cd7d0f15da7e;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
144;atualizado;;f967fb39-3f75-4efb-ba3e-6b1c6a26879a;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
145;atualizado;;4ced1953-39c8-4568-a091-d086d0e675c3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
146;atualizado;;38cf1ac7-97f7-4fad-9ccf-25c844db5622;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
147;atualizado;;79938fee-507b-4989-9593-8ff21edafa51;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
148;atualizado;;fd352467-a6a8-45de-990f-d30f504425a4;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
149;atualizado;;5b0c165b-0ab6-4569-9bc1-8c1009f41f16;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
150;atualizado;;c7e7531f-da37-43a7-be5e-9314f657ebdb;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
151;atualizado;;46bc72d0-cc79-45d5-a0d5-16e44db3e492;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
152;atualizado;;7a6fb94b-96ef-4b3e-9d57-5c7cb6cffd20;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
153;atualizado;;c511c089-3c49-489a-9fc0-0fbf34a146eb;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
154;atualizado;;3a5df81a-b3ff-471c-844a-d4cd32acdc21;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
155;atualizado;;4a9eb56a-3a41-4b99-8008-d78d5f1784c8;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
156;atualizado;;fe342d77-fe42-4337-bb5c-26d6db56a1ab;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
157;atualizado;;4993bf92-df4d-40a7-8524-e5ea534a65bd;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
158;atualizado;;1bdbbf6d-e12c-42eb-b25e-c12469ddfd49;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
159;atualizado;;9aad494b-0ac2-4d54-9c36-1fb2eda9df7f;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
160;atualizado;;5ff42e3a-6397-49a4-9883-5ea6f089c626;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
161;atualizado;;1068ab52-c30e-4e17-8f73-567acfd5f6a3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
162;atualizado;;c6c07491-6b27-44ad-983e-ef266ac97dc6;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
163;atualizado;;f46c297e-c243-4b6f-914a-d9842745939d;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
164;atualizado;;8a4da6da-5987-4e9f-9eef-a9f870760b29;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
165;atualizado;;cda5a8a6-1552-4972-9031-146ffec62df3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
166;atualizado;;5ffbb292-968f-4fc3-9712-59d5bb68ae84;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
167;atualizado;;93e7c8cc-6ecc-4756-aab9-0138fd043c28;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
168;atualizado;;b9606bc1-905b-423d-b0af-3aeb5c3a4eed;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
169;atualizado;;f31f93b8-c7ac-4e60-a834-297b7aec4c6d;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
170;atualizado;;e1b4898c-5be4-4e26-8a3f-800f79e748cd;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
171;atualizado;;19007def-1ad0-4766-8bf1-e716d7262f7d;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
172;atualizado;;be7f115a-74fd-4804-83f6-34d3c905eade;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
173;atualizado;;24741448-977c-4141-a959-eb0f89462b72;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
174;atualizado;;80ca3af9-5a59-4478-b34f-429d33d2fa1c;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
175;atualizado;;118b1fb3-8b7e-4a79-8b74-f8d7c87ec87d;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
176;atualizado;;1c9371cd-f822-4ee0-833e-7f84bf5af749;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
177;atualizado;;a0567155-cb71-41a6-b7b8-ebd4f2aaceb7;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
178;atualizado;;67249797-c160-44ff-8cfa-781be5e68a90;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
179;atualizado;;8ac48942-3d4b-4622-8329-faffe2e90e06;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
180;atualizado;;49abd6d5-06db-476b-89d0-ec834688a5f3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
181;atualizado;;d50beacf-1aeb-4184-b96b-4fb1bbc01b0c;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
182;atualizado;;f2184ade-a8f1-4248-b3b8-1a6aa4ef53c8;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
183;atualizado;;2cf9cd11-82e0-4b62-a390-4c0839ff6af9;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
184;atualizado;;60f09026-e708-4ced-a313-c0fd174baf27;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
185;atualizado;;3bf2ece4-1ac1-4526-8765-3a1e68469bd6;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
186;atualizado;;4f4dbd39-b3ed-4961-ae28-c898387439ad;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
187;atualizado;;b13b7ebd-eebb-4537-8365-14b7ef090b8b;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
188;atualizado;;4149fcb9-e765-4bb0-9d31-2efc531956cb;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
189;atualizado;;6fb00430-e2f6-45ea-9111-e4da0570a4f5;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
190;atualizado;;6076c131-bc7d-402d-820c-a43c60b1ca65;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
191;atualizado;;ee3414d0-bb07-49f2-b4ec-5d5abe208a57;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
192;atualizado;;100ce799-04b9-44d0-a647-cdd04befa26a;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
193;atualizado;;45c4a133-5797-4bca-bf99-5b2ab958c51b;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
194;atualizado;;01d60f6b-ca71-4668-b308-15cdad681832;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
195;atualizado;;eebef052-1673-483f-bedc-3c19d4d883f3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
196;atualizado;;740c060d-94d1-420c-aa8a-027f590492d3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
197;atualizado;;9ed9b745-d96c-4b91-bc86-443ce71f685e;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
198;atualizado;;ab3d0f7a-490c-4777-87f8-bbee2a34e30e;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
199;atualizado;;f6a6c6f5-4792-4958-964a-070614b84a15;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
200;atualizado;;cc02bd11-d53f-464c-b538-4955c45f4402;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
201;atualizado;;e813c94e-74ed-45aa-809d-fc1a6e1a66ba;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
202;atualizado;;d1334540-6de4-4483-8385-4ccee0065c28;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
203;atualizado;;ffe3211b-7475-43ce-bf57-87551d9c9a20;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
204;atualizado;;d40f24ad-d54b-46df-b956-7267ed9199ad;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
205;atualizado;;cb27cab0-5798-4b03-9f2f-40ce8a5c7a4e;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
206;atualizado;;1179afa0-94bd-4048-a379-fdc5951993bc;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
207;atualizado;;9104285c-9072-485d-aed3-d1805b481cc3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
208;atualizado;;95349729-8870-40c2-8778-858967811bb1;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
209;atualizado;;389f58ac-de0f-44e8-ad87-aa667c9b7459;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
210;atualizado;;063caac0-64eb-4121-b402-a95050e299c2;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
211;atualizado;;d484d8f6-4bc2-49d4-a958-7061b85667a6;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
212;atualizado;;ded4e7e3-e5f4-42af-aee0-3d9b148af111;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
213;atualizado;;46cfff7a-c5a9-4d17-87cd-01ac88467380;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
214;atualizado;;49292176-ba3d-4de4-bad7-1c99fabf013a;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
215;atualizado;;e858b90d-74af-4d53-8f45-bd4d4d61bc29;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
216;atualizado;;aced3260-645c-47aa-a3a7-9d53f8fb439e;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
217;atualizado;;9743eee8-e19b-487f-89e1-bcd02956233c;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
218;atualizado;;0c071cb9-f664-4276-a345-7bc4fe0ccf36;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
219;atualizado;;4baa9780-9d00-48de-a938-6b41ac4b1d7b;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
220;atualizado;;dea293dd-e6c1-4622-b206-f4b46b4607b3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
221;atualizado;;7922a9c6-2cf8-4a83-baae-8287426d152c;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
222;atualizado;;7ffa7403-4918-4ca9-9947-fad6c3090fb6;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
223;atualizado;;b42dfc7f-5ca0-47c6-9970-cac97baf981c;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
224;atualizado;;68833d12-3219-40c1-9f6b-ecb26c5df79c;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
225;atualizado;;3cc63cc4-222e-4bb5-8529-b11cdd6a2ed9;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
226;atualizado;;534bbbe4-3c82-4d9e-be07-ae5647a6d9b9;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
227;atualizado;;c9b66cee-f0bb-4693-bcdf-b7f016776f83;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
228;atualizado;;621812e0-2b06-4a6b-8d2e-d31265c14570;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
229;atualizado;;130dea86-3ef4-42d2-9e36-bb461590bd90;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
230;atualizado;;facf4b33-1c7d-40e4-b4f2-68bf60ec48f5;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
231;atualizado;;1b785499-40f5-4fa4-b8a3-15dfd7619733;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
232;atualizado;;1f8d9cfa-9d88-4aa4-b3c0-73e17e730509;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
233;atualizado;;29758fc2-c95c-4d65-9011-1b2caa9f47c0;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
234;atualizado;;4f1499b5-a39d-4cc3-b08e-17f128cf999f;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
235;atualizado;;6dd8d7b9-7b36-4a8f-bf7a-b7c5fcb52ade;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
236;atualizado;;ae10f216-ba75-4d4e-8b97-8dbaa5ef2002;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
237;atualizado;;6d2214b5-018c-444c-a71a-d4eb0e53f6ea;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
238;atualizado;;697ddac2-f958-4e8f-a4b7-3e2a69daf699;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
239;atualizado;;3cbefce3-34a3-4c9a-87be-519a2da3e7e9;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
240;ignorado;Pesquisador vinculado a outra universidade.;;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;;;
241;atualizado;;88bcd2bc-c032-41dc-873f-5062c27a7394;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
242;atualizado;;28dfa5c6-797f-4779-ac2a-fe0bbe83a63d;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
243;atualizado;;a3faf2ae-690f-423f-9cc0-3d423ce771aa;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
244;atualizado;;72d66846-6c27-43bc-9dc5-525cf375359d;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
245;atualizado;;3f7ebb37-effd-4558-be8d-52fdf140df7d;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
246;atualizado;;182627b0-9503-4337-b835-dec67ee23e82;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
247;atualizado;;b8693e7b-8d99-4abf-a7f3-7fd82a8b0e9e;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
248;atualizado;;85a79d6e-881b-4e13-a37f-c5802119becc;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
249;atualizado;;69bdf335-b483-48cf-bc6b-8d720281a433;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
250;atualizado;;8e4e2cf0-d73a-4448-ac37-9c9bb821b644;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
251;atualizado;;249c747f-be9b-4aed-bd39-cf91df70d0b3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
252;atualizado;;7cacaf69-6376-4fd7-b613-8d6354002be3;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
253;atualizado;;deaedf07-842d-4c32-b38b-5cfdcbe6a108;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
254;atualizado;;a61f3db9-8a00-478c-a2c7-2d6cbc5e9cd5;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
255;atualizado;;7e78cf76-8ba3-4111-a6a1-a442884ec3e1;UFRB;73cdfd5f-e313-42c9-a90d-38ed38260d48;RECÔNCAVO;40.0;c55a0ad5-b17d-4b40-b22f-836d5e5bf4c3
