code,rating
51001012019P7,6
50001019102P9,4
50001019020P2,5
42039010002P8,6
17010004002P0,4
28049012003P6,3
32007019055P8,4
15010015070P6,4
15010015071P2,3
15001016027P8,5
15001016157P9,4
15001016164P5,3
15001016002P5,7
15001016156P2,4
15001016174P0,3
15001016067P0,5
24001015065P2,4
24001015055P7,7
25001019089P1,3
25001019092P2,5
42003016052P1,4
42003016027P7,5
42003016051P5,4
21001014011P1,3
40001016058P1,5
51034000001P3,3
42001013070P7,5
42001013071P3,6
42001013075P9,7
31001017121P0,4
31001017177P5*,4
31001017127P8,4
13001019042P1,3
13001019008P8,5
31002013022P8,5
31002013028P6,4
33309000002P3,3
33309000001P7,4
27001016045P0,4
27001016173P8,4
29007003007P9,4
29007003002P7,4
29007003006P2,3
41001010055P9,7
41001010037P0,6
41001010087P8,4
33001014022P7,5
33001014027P9,4
33001014075P3,4
33001014069P3,5
27001024001P8,4
32018010009P4,7
32018010041P5,3
42002010160P6,5
42002010158P1,5
42002010059P3,5
32006012173P4,4
32010010043P0,4
33008019008P9,4
15004015006P0,5
53001010063P5,4
53001010076P0,5
53001010088P8,6
53001010089P4,4
53001010095P4,5
53001010093P1,4
53001010096P0,5
20015011001P0*,3
26005018001P5,3
28005015009P1,4
28005015077P7,3
50002015006P6,4
41015010006P1,5
40076016001P4,4
33004056092P6,5
33004064083P2,5
33004137066P5,5
33004153068P9*,6
33004188001P8,5
33082014001P0,5
42070007001P6,5
50008013006P4,2
33003017086P8,5
33003017069P6,6
33003017049P5,5
33003017047P2,6
33003017096P3,4
33003025001P8,4
40014010010P0,4
40030016003P1,4
40030016002P5,5
20009011041P6,4
42037018002P5,4
33099014002P3,4
32011016012P0,4
14001012004P5,4
32003013011P5,4
33009015179P4,4
33009015070P2,5
15025012001P8,4
33093016003P1,5
31042015003P0,3
31035019004P4,4
42037018003P1*,5
42024013001P8,5
40043010012P1,4
40043010001P0,4
22011013002P7,4
22011013001P0,3
42021014006P0,5
42021014003P1,5
27011003001P9,5
33034010008P2,4
32014015004P7,7
32014015002P4,6
33092010016P3,4
40015017019P3,5
40015017022P4,5
40015017014P1,5
42046017013P2,3
41019016002P1,4
41019016003P8*,4
10001018044P6,3
10001018004P4,4
10001018049P8,3
31021018002P4,5
42020018007P0,5
32115016001P1,4
27002012002P5,6
33021015010P2,4
32009011003P0,4
25020013005P0,5
41004019003P4,5
41004019001P1,6
41016017003P9,5
41007018005P6,4
25004018008P0,5
25004018016P3,4
25004018075P0,4
42009014006P8,5
33072019004P8,5
33002010182P0,6
33002010210P4,4
33002010149P3,6
33002010185P0,5
33002010217P9,4
33002010244P6,5
33002010227P4,4
33002010134P6,5
33002010211P0,3
33002010218P5,4
33002010220P0,5
33002037024P7*,4
40006018002P8,6
40006018034P7,4
40006018183P2,3
31030017003P6,3
33300003001P0,5
31066011001P7,3
31129005001P0,3
33029016001P4,5
42041015007P0,5
31010016020P4,4
31010016149P7,5
31010016016P7,5
15021017001P2,4
31163009001P0,4
31040012002P1,4
28010019065P9,4
30004012071P9,3
52005011004P8,4
15008010001P3,4
42044014002P8,4
42044014003P4*,3
31068014001P0,6
31076017001P9,4
40033015001P8,4
33005010034P4,4
28023013001P1,5
33056013014P5,4
53003012006P0,4
31019013004P6,3
12008010007P7,4
22003010023P5,4
42045010001P8,4
13003011004P5,3
31102000001P6*,4
28001010055P1,4
28001010085P8,3
22001018049P1,3
22001018055P1,3
52059006006P0,3
31003010071P9,4
31003010045P8,5
32004010030P0,4
32004010028P5,3
20001010023P7,3
51001012025P7,4
15001016059P7,5
15001016065P7,5
25001019055P0,3
21001014077P2,3
31001017159P7,4
23001011079P0,4
23001011066P6,4
23001011175P0,4
23001011174P3,4
13001019007P1,4
31002013024P0,3
42002010049P8,3
42002010033P4,3
42002010056P4,5
16003012007P2,4
16003012014P9,5
16003012015P5*,5
32012012006P7,4
32010010011P1,4
32010010007P4,4
32010010013P4,3
33008019007P2,3
15004015008P2,3
33125015001P6,4
53001010115P5,3
53001010114P9,3
53001010113P2,4
28005015072P5,4
33004072069P5,4
31092012001P7,4
42037018001P9,4
28013018062P9,4
14001012163P6,3
33009015177P1,4
15025012074P5,3
40079015001P3,3
42021014004P8,4
32014015104P1*,3
32014015003P0,5
32014015010P7,4
40015017072P1,4
10001018039P2,4
33065012004P5,4
41005015007P6,4
41005015006P0,4
25020013042P2*,4
25020013040P0,3
25020013011P0,3
30015014002P5,2
41016017005P1,5
31017010005P0,4
40006018018P1,4
40006018170P8,3
40006018180P3,4
30011019006P5,4
32020015006P6,5
42004012010P3,5
33024014015P3,7
52002012010P9,4
32008015001P1,6
31005012037P4,6
31005012038P0,6
42005019009P1,7
33005010022P6,4
33005010023P2,5
33005010029P0,5
42008018005P5,4
12008010039P6,5
22003010008P6,5
28002016012P3,5
28002016003P4,4
52012018011P7,4
40002012022P3,5
40002012012P8,4
40004015014P3,6
20002017040P5,4
51004011005P5,4
24004014004P2,4
40005011012P7,4
31004016009P4,6
31004016160P4,4
31004016163P3,5
23002018073P9,4
23002018004P7,5
28006011008P1,3
28006011011P2,5
28007018009P4,5
21002010001P2,4
11001011003P0,5
26001012001P0,5
12001015037P5,3
28001010078P1,5
28001010079P8,5
22001018083P5,5
22001018018P9,5
22001018024P9,5
52059006005P3,5
24009016015P6,5
30001013013P0,5
30001013022P9,5
31003010073P1,7
31003010074P8,7
41020014001P0,5
52001016004P2,6
51005018007P4,4
32005016020P7,5
32005016022P0,6
32004010047P0,4
20001010052P7,4
20001010032P6,4
32001010057P2,6
32001010056P6,6
51001012020P5,5
51001012011P6,5
50001019008P2,5
17010004005P0,5
32007019021P6,4
15010015074P1,3
15001016175P7,3
15001016008P3,5
24001015051P1,4
24001015048P0,6
25001019032P0,6
42003016039P5,5
21001014008P0,4
40001016016P7,7
42001013031P1,7
31001017085P3,6
31001017071P2,6
31001017069P8,4
31001017070P6,5
31001017086P0,4
31001017067P5,6
23001011013P0,4
25003011075P3,4
13001019005P9,5
31002013161P8,3
27001016021P3,5
41001010053P6,5
41001010012P8,4
41001010014P0,6
41001010013P4,4
33001014041P1,4
33001014021P0,5
32018010002P0,4
42002010014P0,5
16003012159P7,4
32006012007P7,6
32006012022P6,4
32002017038P4,4
53001010091P9,4
53001010023P3,5
53001010078P2,4
53001010022P7,5
28005015008P5,5
28005015003P3,5
28005015078P3,3
28005015080P8,3
50002015004P3,4
50002015156P8,4
50002015003P7,4
33004030016P0,5
33004030009P4,7
33004048019P1,5
33004153069P5,7
33004153015P2,5
40035018001P0,4
33003017030P2,7
33003017043P7,6
33003017031P9,7
25002015003P6,5
40014010007P9,5
14001012160P7,3
33009015089P5,4
15025012070P0,4
33093016005P4,3
40043010005P5,4
22011013004P0,3
22011030001P5,3
32014015007P6,4
40015017003P0,5
10001018010P4,4
42020018003P5,5
41008014001P7,5
33021015007P1,4
42009014005P1,5
22005013005P0,3
33002010109P1,5
33002010107P9,5
33002010168P8,5
33002010106P2,5
33002010105P6,4
33002010113P9,5
33002010175P4,4
33002010104P0,5
33002010111P6,5
33002010112P2,6
33002010108P5,6
33002010103P3,7
33002010110P0,6
40006018035P3,3
40006018036P0,4
31047017001P0,4
40002012050P7,4
21018006001P7,4
15006018010P0,3
24001015066P9,4
31001017167P0,4
42046017010P3,4
31011012013P4,5
31008011001P9,7
31005012003P2,7
40002012030P6,4
40004015013P7,5
33144010002P3,4
26001012015P0,5
12001015015P1,4
28001010178P6,4
28001010003P1,4
28001010081P2,4
22001018003P1,7
24009016012P7,4
24001015058P6*,5
30001013023P5,4
31003010003P3,6
52001016001P3,5
32005016030P2,4
20001010019P0,4
32001010053P7,6
32001010003P0,7
15001016061P1*,5
15001016041P0,4
24001015035P6,5
25001019048P3,5
25001019003P0,5
21001014021P7,5
40001016041P1,5
42001013177P6,4
42001013003P8,5
42001013063P0,4
31001017005P0,5
31001017003P7,7
23001011042P0,3
27001016177P3,4
41001010001P6,6
33001014045P7*,5
33001014007P8,5
42002010034P0,4
32006012023P2,4
32002017035P5,4
53001010074P7,3
53001010003P2,6
33004129046P9,4
33004153071P0,5
33003017006P4,5
33003017003P5,7
33003017004P1,5
32003013012P1,4
33009015092P6,4
33002010005P1,6
33002010006P8,7
33002010007P4,5
33002029056P0,4
33002045003P5,7
33004137065P9,4
33003017085P1,4
33002010223P9,4
33002045021P3,5
31022014003P7,5
20003013001P6,4
33024014031P9,6
33005010047P9,3
42008018006P1,7
28007018012P5,3
26001012028P5,4
12001015035P2,4
22001018034P4,5
52059006001P8,4
23003014051P1,3
20001010031P0,5
51001012170P7,5
50001019026P0,4
28049012006P5,3
32007019025P1,4
24001015061P7,6
25001019053P7,5
42003016041P0,6
21001014024P6,7
40001016033P9,5
42001013056P4,6
23001011026P4,7
25003011074P7,4
41001010031P2,7
33001014032P2,5
41001028002P4,4
32018010001P3,6
32012012009P6,3
53001010084P2,3
33004056083P7,6
33004099083P9,6
40014010043P5,4
33009015080P8,4
42046017017P8,4
25020013001P4,4
33002010239P2,5
33002045017P6,6
40006018175P0,4
42041015003P5,5
28010019066P5,4
21003017001P9,3
31088015001P3,4
31067018002P0,4
33051011010P8,5
33073015001P5,6
28008014002P6,5
33031010001P5,5
32034016001P1,4
33019010010P1,6
33068011006P7,5
31010016008P4,6
33112010001P5,4
33026017001P5,4
23027002001P8,3
33158010001P0,6
33038015007P8*,4
42018013002P8,5
33160015002P8,5
31061010001P9,6
40003019013P0,6
42005019014P5,6
32058020001P6,5
42006015004P6,5
42008018034P5,4
40002012046P0,7
31004016036P1,5
31004016029P5,5
26001012173P5,4
28001010072P3,5
28001010012P0,6
22001018174P0,4
22001018047P9,5
22001018178P6,4
42015014006P4,6
42015014004P1,5
22042008003P0,4
31003010021P1,5
31003010048P7,5
32005016014P7,5
20001010009P4,5
32001010065P5,5
32001010088P5,6
50001019009P9,5
15010015073P5,3
15001016071P7,5
40001016012P1,5
42001013017P9,6
42001013018P5,5
42001013060P1,6
42001013020P0,5
42001013039P2,7
31001017048P0,6
31001017041P6,4
31001017044P5,5
27001016047P2,4
27001016009P3,7
41001010070P8,4
32006012008P3,7
32010010048P2,5
53001010051P7,6
53029011002P7,5
41015010003P2,7
33004064020P0,5
33003017023P6,6
33003017065P0,5
33003017174P4,3
33003017078P5,6
33078017011P2,5
33009015012P2,4
33009015007P9,5
33009015011P6,5
33009015016P8,6
33009015020P5,6
33009015069P4,6
33009015045P8,5
22002014007P3,4
33092010010P5,5
40015017171P0,4
42014018171P9,4
25004018009P7,5
33050015007P0,7
33002010202P1,5
33002010125P7,7
33002010118P0,6
33002010171P9,6
33002010062P5,6
33002010060P2,5
33002010117P4,7
33002010154P7,5
33002029010P0,6
33002029044P2,5
33073015002P1,4
28025016002P0,3
33158010002P7*,5
42023017002P8,4
25005014003P5,4
25005014004P1,3
31073018001P0,4
12008010071P7*,5
24004014016P0,4
31004016065P1,5
51020009001P2,3
15001016167P4,4
32006012030P9,4
32002017050P4,5
33004064088P4,5
33003017171P5,5
33003017098P6,2
33003017170P9,4
33002010250P6,4
33002010251P2,4
33002029049P4,4
33002029043P6,3
33002029055P4,4
33002029050P2,3
33335001001P7,5
31010016003P2,6
31010016029P1,4
28025016001P4,6
32067011001P6,6
40037010001P3,6
42004012012P6,6
25005014001P2,5
42005019020P5,7
33115010001P8,3
12008010008P3,4
12008010001P9,7
40002012170P2,5
40002012026P9,7
40004015021P0,5
23002018007P6,4
28007018075P7,4
11001011070P0,3
26001012023P3,5
28001010011P4*,6
22001018079P8,3
22001018019P5,4
22033017003P0,3
42015014002P9,5
42015014013P0,3
30001013010P0,5
31003010025P7,4
31003010017P4,3
41020014015P0,4
52001016034P9,4
52001016003P6,6
51005018009P7,5
32004010041P1,4
20001010014P8,5
32001010035P9,4
32001010023P0,7
32001010019P3,5
51001012024P0,6
42039010005P7,4
15001016015P0,4
25001019024P7,4
25001019043P1,4
25001019026P0,4
25001019174P9,3
40001016013P8,4
42001013073P6,7
42001013050P6,5
31001017040P0,4
31001017049P7,4
31001017057P0,4
31001017056P3,5
31001017173P0,4
23001011031P8,7
32018010008P8,5
32012012001P5,4
32012012003P8,4
53001010047P0,6
53001010015P0,5
33004064065P4,5
33004064056P5,6
33003017054P9,5
32011016007P7,3
33009015031P7,4
33009015030P0,7
33009015015P1,4
33009015029P2,4
33009015017P4,6
33009015006P2,2
33009015019P7,5
33009015033P0,7
33009015032P3,4
33092010013P4,6
22021019001P2,3
31021018006P0,4
33076014004P3,4
41008014004P6,6
33054010007P6,4
33002010061P9,5
33002010177P7,4
33002010068P3,5
33002010072P0,4
33002010069P0,6
33002010056P5,5
33002010073P7,7
33002010133P0,5
33002029022P9,6
33002029012P3,6
33002029007P0,5
33002029015P2,5
33002029029P3,5
28008014004P9,4
31010016026P2,5
42023017001P1,4
41011015002P0,4
33104018005P1,4
31004016158P0,3
31004016059P1,2
22001018086P4,1
31003010076P0,3
28049012004P2,4
15001016064P0,4
33004064089P0,5
32016018004P0,4
33103011002P6,4
31021018021P9,3
33019010003P5,4
40009017001P0,4
33119015003P2,3
31004016050P4,4
22001018023P2,4
32001010069P0,6
32001010022P4,4
25001019023P0,3
40001016018P0,4
40001016084P2,4
42001013106P1,4
42001013054P1,4
31001017128P4,4
23001011183P2,3
33004064076P6,5
33004064006P8,5
33004064077P2,6
33003017063P8,5
33003017062P1,7
33009015009P1,5
33009015038P1,5
33009015014P5,4
33009015013P9,4
33009015018P0,5
33009015021P1,5
33009015024P0,6
33002010132P3,4
33002010115P1,6
33002010222P2,7
33002010161P3,5
33002010064P8,6
33002010122P8,6
33002010070P8,6
33002010129P2,5
33002029014P6,4
33002029009P2,7
33002029008P6,4
33002029038P2,6
22003010073P2,2
40004015075P2,4
15006018007P9,5
12001015065P9,4
21001014076P6,2
23009004001P7,5
33009015173P6,3
33009015093P2,4
33009015082P0,4
31021018012P0,3
32073011003P5,5
31027016004P5,5
33002010252P9,3
42041015010P1,4
43043003001P2,4
40003019016P0,5
41002016008P3,5
22003010001P1,7
40002012009P7,7
40004015070P0,4
20002017002P6,5
31033016020P7,3
28007018007P1,5
11001011008P2,4
26001012170P6,4
26041006004P0,4
28001010036P7,5
24009016011P0,5
23003014013P2,6
30001013033P0,4
31003010015P1,5
31003010024P0,5
41020014011P5,4
52001016014P8,5
52060004002P9,4
32004010015P0,4
32001010042P5,7
51001012040P6,4
50001019017P1,4
17010004003P7,4
15010015076P4,3
15001016057P4,4
24001031025P1,4
42003016008P2,6
21001014080P3,4
40001016077P6,4
40001016023P3,6
15001059001P0*,4
15002012006P7,4
42001013030P5,7
42001013099P5,2
25003011022P7,7
25003011005P5,5
31002013003P3,6
31002013016P8,4
41001052001P4,4
42002010011P0,7
32006012014P3,5
32002017022P0,7
53001010067P0,6
53001010070P1,4
33004021075P8,4
33004064090P9,5
33004064086P1,6
33004064022P3,7
33004102072P9,6
50008013002P9,4
40014010042P9,4
32016018003P3,3
33093016006P0,4
33103011004P9,3
33063010005P2,4
42046017005P0,4
40028011002P4,4
33076014005P0,4
32036019003P7,4
25020013006P6,5
41007018007P9,4
33054010004P7,5
40024016003P5,4
42009014009P7,5
33002010099P6,6
33002010238P6,6
33002010155P3,4
33002010150P1,5
33002010123P4,7
33002010057P1,6
33002010047P6,5
30011019002P0,4
31010016148P0,4
41012011001P0,5
32043015001P7,3
42008018036P8,4
40002012049P9,5
20002017005P5,5
42001013157P5,4
25003011073P0,4
33034010009P9,4
31027016005P1,4
33002010235P7,4
22003010022P9,4
31004016052P7,5
26001012020P4,5
28001010047P9,4
42015014014P7,4
30001013103P9,4
31003010171P3,4
52001016044P4,4
51005018173P1,3
32004010040P5,4
32001010099P7,4
50001019019P4,4
32007019022P2,5
24001015041P6,6
25001019028P2,4
25001019093P9,4
42003016035P0,4
40001016074P7,4
42001013172P4,4
31001017084P7,6
23001011075P5,5
27001016172P1,4
41001010049P9,4
32002017024P3,7
32010010047P6,3
53001010049P2,5
33003025002P4,6
32011016046P2,3
33009015041P2,5
33002029054P8,4
33028010005P7,3
31001017151P6,3
31021018158P4,3
42007011026P6,4
42051010005P0,4
42051010007P2*,4
33119015002P6,5
32008015009P2,5
40003019009P3,5
42005019022P8,5
40004015029P0,4
24004014010P2,4
40005011004P4,6
31004016008P8,5
12001015040P6,4
28001010029P0,5
22001018046P2,6
30001013109P7,4
31003010053P0,5
31003010094P9,4
52001016025P0,5
32005016018P2,4
20001010017P7,6
32001010025P3,7
15001016039P6,5
24001015034P0,5
25001019058P9,4
42003016001P8,7
21001014028P1,4
40001016065P8,4
42001013053P5,7
31001017059P2,5
23001011005P7,5
27001016040P8,3
41001010008P0,5
42002010042P3,6
32006012016P6,6
32010010006P8,4
33032017004P0,5
53001010110P3,4
31018017012P2,3
33004021073P5,6
33004021011P0,5
33004021074P1,4
33004030010P2,5
33004030059P1,7
33004145070P8,6
50008013004P1,4
50008013001P2,4
33003033001P3,5
33003033008P8,7
33003033009P4,7
33003033004P2,6
33003033003P6,7
33003033005P9,5
20009011040P0,4
20009011001P4,4
23009004004P6,4
33078017001P7,5
51003015004P2,4
52006018002P1,3
32011016009P0,4
31042015004P7,3
31035019001P5,4
40015017025P3,3
33063010002P3,5
33076014001P4,4
33021015001P3,4
32036019002P0,4
33117012001P7,6
40022013007P8,4
25004018006P8,5
42009014007P4,5
33002010077P2,6
33002010138P1,4
33002010141P2,6
33002053010P7,6
33002029048P8,5
33002029035P3,7
33002029034P7,5
33002029019P8,5
33002029032P4,6
40020010006P9,3
31030017007P1,4
26006014001P1,4
15013014003P6,4
23022000001P6,4
33114013001P8,4
33119015001P0,5
40041018001P7,5
32001010096P8,5
31001017152P2,5
33004145082P6,2
33082014003P3,4
33003033010P2,5
22002014010P4,3
40038017001P0,2
33117012004P6,3
31022014010P3,4
31045014001P7,5
42057019001P2,4
41006011006P6,5
52002012007P8,4
40003019014P7,7
31032010007P8,5
28003012002P4,4
41002016016P6,5
20002017003P2,4
51004011010P9,3
24004014008P8,4
23002018070P0,4
33144010012P9,6
31003010170P7,4
52001016115P9,3
32001010034P2,7
32001010100P5*,4
17010004004P3,4
25001019030P7,5
40001016104P3,4
42001013026P8,6
42001021001P0,4
31001017065P2,6
23001011058P3,5
23001011055P4,5
31002013026P3,4
32018010046P7,4
16003012004P3,6
15004015004P7,4
41009010001P3,4
33003017061P5,6
33003025004P7,4
28013018001P0,5
14001012001P6,4
15025012075P1,4
42024013003P0,5
40043010004P9,4
33092010017P0,5
40015017004P6,6
42020018001P2,7
33021015011P9,4
33051011003P1,5
40006018010P0,5
32025017006P8,3
16003012017P8,4
52016013001P7,4
33021015008P8,3
40006018017P5,5
42051010006P6,4
33031010003P8,4
42041015012P4,4
42004012160P5,4
52002012001P0,4
32008015012P3,5
33006016002P8,5
31005012009P0,6
42005019006P2,7
33005010014P3,4
33005010013P7,4
33005010026P1,4
53003012002P5,5
51002019004P6,4
31019013003P0,3
40002012028P1,5
40002012173P1,4
40004015028P4,4
24004014018P3,4
31004016027P2,4
31004016013P1,5
26001012032P2,5
12001015036P9,4
28001010044P0,6
22001018043P3,5
42015014012P4,4
22042008004P6,4
30001013006P3,6
30001013028P7,4
31003010043P5,4
52001016071P1,4
51005018101P0,3
32005016025P9,5
20001010027P2,3
32001010041P9,4
32001010173P2,5
51001012032P3,4
50001019171P0,4
15001016084P1,5
15001016045P6,4
15001016009P0,6
24001015067P5,5
24001015063P0,5
25001019066P1,5
40001016067P0,5
42001013107P8,4
42001013047P5,7
42001013064P7,5
31001017098P8,5
31001017101P9,4
31001017097P1,5
23001011003P4,7
23001011025P8,5
31002013027P0,4
27001016022P0,4
41001010036P4,5
33001014031P6,7
32018010005P9,5
42002010046P9,5
32012012070P7,4
32006012021P0,4
33017018002P6,4
53001010068P7,5
53001010064P1,5
53001010062P9,5
53001010065P8,7
33004048021P6,4
33004056085P0,5
25002015001P3,4
53005015002P8,4
33079013002P0,2
22002014005P0,5
10001018009P6,4
25020013009P5,4
31025013004P2,5
33050015005P8,7
33002010162P0,4
33002010037P0,7
33002010039P3,4
33002010038P7,5
33002010040P1,4
33002029020P6,7
33002029030P1,6
40020010004P6,4
28008014005P5,4
25025015002P2,4
33278016001P1,5
42008018037P4,4
31004016159P6,2
28001010173P4,4
22001018176P3,5
24001015085P3,3
31001017165P7,5
33063010007P5,3
33020019006P9,4
42020018009P3,5
41005015013P6,4
23004010005P6,3
25004018071P4,3
41006011005P0,5
42004012016P1,5
20003013002P2,4
31007015003P5,5
31005012005P5,5
41002016162P2,4
52012018001P1,4
51005018172P5*,4
40002012018P6,5
40002012039P3*,3
40004015002P5,5
24004014070P5,4
40005011009P6,4
31004016037P8,4
28006011003P0,4
28007018019P0,4
21002010070P4,4
33144010003P0,6
26001012003P2,5
12001015002P7,4
28001010004P8,6
22001018004P8,6
52059006009P9,3
30001013021P2,5
31003010027P0,6
52001016019P0,6
51005018010P5,4
52060004006P4,3
32005016009P3,6
20001010004P2,4
20001010054P0*,4
32001010005P2,7
51001012007P9,5
50001019029P0,4
28049012002P0,3
32007019029P7,4
15001016007P7,5
24001015030P4,6
25001019036P5,6
42003016028P3,5
21001014003P9,5
40001016026P2,7
42001013040P0,7
31001017006P6,7
31001017009P5,4
23001011012P3,6
25003011020P4,4
31002013001P0,4
27001016010P1,6
41001010022P3,7
33001014005P5,7
42002010012P7,7
16003012171P7,4
32006012011P4,6
32010010004P5,4
53001010005P5,4
28005015004P0,4
33004030072P8,7
33004153077P8,6
33003017007P0,7
40014010002P7,4
32011016004P8,5
32005016039P0*,5
33009015075P4,5
15025012071P6,4
33093016004P8,5
40015017170P3,4
33002010191P0,7
33002029031P8,7
33002045020P7,7
40006018032P4,4
40006018020P6,4
50005014002P0,3
28023013066P6,4
33001014024P0,4
33002010225P1,4
33019010014P7,4
31001017141P0*,4
31010016019P6,7
31010016031P6,6
31010016005P5,6
31010016002P6,6
31010016015P0,5
25007017001P5,5
13009001040P4,4
13009001042P7*,4
42004012026P7,4
15012018002P3,4
12008010074P6,3
22003010004P0,4
28002016004P0,5
40002012008P0,4
24004014009P4,3
31004016004P2,7
11001011005P3,4
28001010013P7,7
28001010170P5,5
28001010060P5,4
22001018073P0*,3
22001018025P5,5
30001013018P1,5
31003010061P3,4
32005016021P3,4
20001010015P4,5
32001010045P4,7
50001019010P7,4
15001016079P8,2
24001015083P0,3
25001019074P4,4
42003016011P3,7
21001014075P0,3
40001016103P7,4
42001013074P2,6
42001013104P9,4
31001017111P4,5
23001011171P4,4
23001011033P0,5
41001010040P1,6
53001010090P2,5
33004064078P9,5
33003017058P4,5
33009015067P1,6
22002014004P4,4
33020019005P2,3
42007011012P5,4
33002010242P3,6
33002010199P0,7
33002010066P0,7
33002010236P3,5
33002010067P7,6
33002029011P7,4
33303002001P9*,4
43001009001P2,4
33019010012P4,5
31010016024P0,5
31010016014P4,5
31010016027P9*,5
31010016012P1,5
31010016151P1,4
53044002001P7,5
25007017002P1,5
41006011012P6,4
25005014002P9,4
31073018002P6,5
31061010002P5,4
33115028001P0,3
42006015008P1,4
22003010071P0,4
28002016014P6,4
31004016042P1,4
28001010051P6,5
30001013110P5,3
52001016046P7,4
32001010176P1,4
32001010090P0,4
51001012037P5,4
28022017016P2,4
42001013103P2,4
31001017163P4,4
23001011072P6,3
23001011178P9,4
27001016179P6,3
41001010084P9,2
33001014038P0,4
32006012073P0,2
32010010008P0,3
53001010092P5,5
28005015076P0,4
31018017011P6,4
41015010007P8,4
33003017090P5,5
20009011003P7,3
33002010246P9,5
33002029046P5,4
30013011001P6,4
52002012011P5,4
31005012021P0,7
33005010020P3,6
42006015005P2,5
22003010025P8,4
40002012020P0,4
24004014015P4,4
31004016028P9,7
23002018010P7,4
26001012016P7,4
12001015027P0,5
28001010175P7,4
30001013020P6,6
31003010049P3,6
31003010084P3,4
32005016013P0,5
20001010003P6,7
50001019023P1,4
15001016036P7,6
24001015019P0,5
25001019031P3,7
21001014005P1,5
28022017015P6,3
42001013158P1,5
31001017066P9,6
23001011027P0,5
27001016037P7,4
41001010047P6,6
16003012175P2,3
32002017019P0,5
53001010035P1,6
33004072067P2,5
33009015171P3,4
40015017026P0,4
42046017019P0,3
32008015007P0,4
31005012030P0,4
42005019030P0,6
33005010006P0,4
31032010010P9,4
22003010009P2,4
40002012017P0,5
40004015031P5,4
31033016017P6,5
31004016020P8,5
31004016060P0,7
26001012013P8,4
12001015178P8,3
28001010023P2,5
22001018008P3,4
24009016019P1,4
30001013035P3,4
31003010075P4,5
52001016020P8,5
51005018015P7,4
32005016011P8,4
20001010011P9,4
20001010044P4,5
32001010033P6,5
50001019101P2,4
15001016034P4,5
24001015004P3,5
25001019012P9,5
42003016024P8,5
21001014030P6,3
40001016032P2,6
28022017005P0,4
42001013012P7,7
31001017020P9,7
23001011004P0,5
25003011077P6,3
31002013025P7,4
31002013007P9,5
27001016011P8,4
41001010018P6,5
33001014025P6,7
42002010041P7,5
32006012028P4,4
53001010029P1,4
53001010009P0,6
33004030017P7,5
33004110042P8,4
33003017039P0,5
33003017015P3,7
33009015073P1,4
33002010028P1,6
42004012011P0,6
52010015002P5,4
33132011001P9,4
33148015001P9,5
41002016156P2,4
40004015006P0,7
20002017043P4*,3
51004011003P2,4
31033016008P7*,4
40005011042P3,4
28006011002P3,4
12001015025P7,4
26041006001P1,4
28001010088P7,5
22001018020P3,4
25003011009P0*,6
23001011050P2*,4
52001016064P5,4
51005018008P0,5
32004010004P9,6
20001010026P6,4
32001010098P0,4
32001010029P9,5
51001012013P9,4
50001019014P2,4
50001019033P7,4
16003012002P0*,4
15001016028P4,5
42003016007P6,4
21001014002P2,4
40001016078P2,3
40001016082P0,4
51034000006P5,3
15002012005P0,3
42001013036P3,7
25003011011P5,5
25003011006P1,5
28022017004P4*,4
41001010019P2,6
42002010010P4,5
32002017011P9,7
32010010003P9,4
33004064048P2,6
33004099086P8,4
33004102049P7,6
33004102002P0,7
32016018001P0,3
32014015005P3,4
12006017003P5*,4
40015017011P2,4
40015017009P8*,5
25020013002P0,5
33002010098P0,6
33002010165P9,5
33002037013P5,6
22004017002P4,3
32044011002P0,3
33056013012P2,4
52012018010P0,3
32004010049P2,3
